subjectGroup,browser,version,screenWidth,screenHeight,OS,OS_lang,GMT_timestamp,local_timestamp,link,calibration,id,age,sex,handedness,fps_start,fps_M,fps_SD
"1",Chrome,85.0.4183.121,1536,864,Windows,en-US,2020-10-05_17:27:20,2020-10-05_10:27:20,https://www.testable.org/experiment/4629/578421/start,0.97,"915396045","20",male,right-handed,"59.96","59.81","0.42"

rowNo,subjectGroup,type,block,stim1,stimFormat,audio,random,presTime,ITI,responseType,responseOptions,head,button1,button2,button3,button4,button5,required,condition,animacy,image_shown,seperator,ITI_ms,ITI_f,ITI_fDuration,presTime_ms,presTime_f,presTime_fDuration,timestamp,response,RT,responseCode
2,"",form,"","","","","","","",dropdown,American Indian or Alaska Native;Asian;Black or African American;Native Hawaiian or Other Pacific Islander; White;More than one;Not Listed,With which race do you identify?,"","","","","","1","","","","1",,"","","","","",61587,Asian,6299,"2"
3,"",form,"","","","","","","",dropdown,yes;no,Do you identify as Hispanic,"","","","","","1","","","","1",,"","","","","",61587,no,6299,"2"
47,"1",test,encoding,guitar_3,.png,noise12.mp3,"1","400","700","","","",animate image,inanimate image,"","","","",control,inanimate,guitar,"",700,42,"16.67","400","24","16.67",1277626,"2",1034,""
17,"1",test,encoding,stapler_1,.png,staplerA.mp3,"1","400","700","","","",animate image,inanimate image,"","","","",congruent,inanimate,stapler,"",700,42,"16.66","400","24","16.67",1279796,"2",1266,""
27,"1",test,encoding,bear_1,.png,guitarA.mp3,"1","400","700","","","",animate image,inanimate image,"","","","",incongruent,animate,bear,"",700,42,"16.66","400","24","16.67",1281964,"1",1262,""
37,"1",test,encoding,goose_1,.png,noise2.mp3,"1","400","700","","","",animate image,inanimate image,"","","","",control,animate,goose,"",700,42,"16.66","400","24","16.66",1284129,"1",1257,""
180,"1",test,recognition,rabbit_2,.png,"","4","400","700","","","",same,different,nonsense,new,"","",new,animate,rabbit,"",700,42,"16.66","400","24","16.66",1308969,"4",4628,""
185,"1",test,recognition,door_1,.png,"","4","400","700","","","",same,different,nonsense,new,"","",incongruent,inanimate,door,"",700,42,"16.66","400","24","16.67",1312494,"3",2839,""
186,"1",test,recognition,scissors_1,.png,"","4","400","700","","","",same,different,nonsense,new,"","",congruent,inanimate,scissors,"",700,42,"16.66","400","24","16.66",1315634,"3",2446,""
184,"1",test,recognition,boat_1,.png,"","4","400","700","","","",same,different,nonsense,new,"","",incongruent,inanimate,boat,"",700,42,"16.66","400","24","16.66",1320584,"3",4265,""
157,"1",test,recognition,bicycle_1,.png,"","4","400","700","","","",same,different,nonsense,new,"","",incongruent,inanimate,bicycle,"",700,42,"16.66","400","24","16.66",1324254,"2",2970,""
159,"1",test,recognition,penguin_1,.png,"","4","400","700","","","",same,different,nonsense,new,"","",congruent,animate,penguin,"",700,42,"16.66","400","24","16.66",1327146,"1",2197,""
